AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,71850,2.2,,,,17.9,37240.0,0.6,12.0,13.95,17.06,21.29,25.73,24970.0,29020.0,35480.0,44280.0,53510.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,18970,3.3,,,,19.88,41350.0,0.7,13.01,15.63,19.27,23.64,28.33,27050.0,32510.0,40090.0,49180.0,58920.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,576950,0.7,,,,20.67,43000.0,0.4,11.85,14.61,18.82,24.99,31.86,24660.0,30390.0,39140.0,51990.0,66260.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,23590,4.5,,,,22.09,45950.0,2.0,11.79,14.77,19.65,26.75,35.3,24520.0,30720.0,40870.0,55630.0,73420.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,34460,2.9,,,,21.31,44330.0,0.8,12.34,15.28,19.87,25.94,31.64,25660.0,31790.0,41340.0,53950.0,65820.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,14130,5.0,,,,21.25,44200.0,1.3,12.17,15.46,19.56,25.48,32.14,25320.0,32160.0,40690.0,53000.0,66860.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,29150,4.5,,,,16.73,34800.0,0.9,11.13,12.89,15.68,19.26,23.97,23140.0,26810.0,32620.0,40060.0,49850.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,390540,1.3,,,,16.15,33590.0,0.4,10.62,12.3,14.9,18.87,23.83,22090.0,25580.0,30990.0,39250.0,49570.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,12430,3.7,,,,17.11,35600.0,1.0,11.09,12.9,15.84,19.8,24.78,23070.0,26820.0,32950.0,41190.0,51540.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,146350,1.5,,,,19.84,41260.0,0.5,12.38,14.84,18.34,23.33,29.43,25760.0,30870.0,38150.0,48540.0,61220.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,27680,7.4,,,,20.17,41950.0,2.6,12.94,15.09,18.3,23.9,30.86,26910.0,31390.0,38060.0,49710.0,64190.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,11940,5.8,,,,17.74,36890.0,1.6,10.72,12.59,15.52,21.47,28.42,22300.0,26190.0,32280.0,44650.0,59100.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,151700,1.5,,,,20.75,43170.0,0.6,13.33,16.12,19.81,24.49,29.8,27730.0,33540.0,41200.0,50940.0,61980.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,25570,2.8,,,,28.72,59730.0,0.8,17.44,21.48,27.14,34.02,42.87,36280.0,44680.0,56450.0,70750.0,89170.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,13890,4.7,,,,17.31,36010.0,1.2,11.62,13.53,16.51,20.52,24.17,24160.0,28150.0,34340.0,42680.0,50280.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,16410,3.5,,,,16.46,34230.0,1.1,10.93,12.73,15.31,18.92,23.78,22730.0,26490.0,31850.0,39350.0,49470.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,8740,4.2,,,,17.8,37010.0,1.1,11.26,13.32,16.97,21.79,25.98,23430.0,27710.0,35290.0,45320.0,54050.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,10310,6.1,,,,16.24,33770.0,1.9,9.91,11.66,14.72,19.37,25.32,20620.0,24250.0,30620.0,40280.0,52660.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,44890,3.3,,,,17.31,36000.0,0.7,11.67,13.5,16.36,19.95,24.96,24280.0,28080.0,34030.0,41500.0,51920.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,100290,2.2,,,,19.7,40980.0,0.9,12.02,14.68,18.85,23.78,29.53,25000.0,30530.0,39210.0,49460.0,61430.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9197,Tire Builders,detailed,20790,6.6,,,,21.64,45010.0,2.0,13.68,16.71,22.12,27.03,29.55,28440.0,34760.0,46010.0,56230.0,61470.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,303030,1.9,,,,14.68,30540.0,0.4,9.9,11.59,13.99,17.32,20.48,20590.0,24120.0,29100.0,36030.0,42600.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,222230,1.8,,,,16.26,33830.0,0.6,9.77,11.6,14.33,18.91,25.39,20320.0,24120.0,29800.0,39330.0,52820.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,9500,6.2,,,,27.87,57960.0,1.6,16.87,19.84,25.89,35.24,40.22,35090.0,41260.0,53850.0,73300.0,83650.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,455390,0.6,,,,27.81,57840.0,0.2,16.12,19.75,26.47,34.04,41.98,33540.0,41070.0,55060.0,70800.0,87310.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,84520,2.6,,,,,174870.0,3.6,,,,,,74100.0,99090.0,147220.0,,,True,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,37830,2.6,,,,,102870.0,2.8,,,,,,45480.0,63040.0,86080.0,123070.0,179440.0,True,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,22090,0.6,,,,57.76,120140.0,0.8,32.85,41.24,59.13,72.76,84.77,68330.0,85770.0,122990.0,151350.0,176320.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,10680,3.6,,,,27.7,57620.0,3.4,13.7,17.94,25.31,34.52,44.37,28500.0,37320.0,52650.0,71810.0,92290.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,120840,2.1,,,,,56230.0,1.8,,,,,,29270.0,41070.0,56640.0,67040.0,80940.0,True,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,14740,5.7,,,,14.23,29600.0,2.3,9.36,10.65,12.45,15.47,20.95,19460.0,22150.0,25890.0,32190.0,43570.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,444660,1.9,,,,14.53,30230.0,0.6,8.68,9.63,12.43,18.03,23.54,18060.0,20040.0,25860.0,37500.0,48970.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,1856130,0.6,,,,22.52,46850.0,0.2,14.01,17.43,21.76,26.85,32.13,29130.0,36250.0,45260.0,55850.0,66840.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,923050,0.8,,,,18.52,38520.0,0.4,10.13,12.37,16.7,22.94,31.44,21060.0,25730.0,34730.0,47700.0,65400.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,179510,2.3,,,,22.03,45830.0,2.0,12.84,15.9,20.69,27.85,34.04,26710.0,33070.0,43030.0,57920.0,70810.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,700030,1.2,,,,15.97,33210.0,0.5,9.29,11.66,15.07,19.2,23.8,19320.0,24250.0,31340.0,39950.0,49500.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,56590,3.3,,,,17.93,37300.0,1.6,9.61,11.59,15.82,23.42,28.75,19990.0,24110.0,32910.0,48700.0,59800.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,35520,7.5,,,,34.41,71570.0,1.4,22.69,27.38,32.26,42.56,48.59,47190.0,56950.0,67090.0,88530.0,101060.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,5400,13.3,,,,25.33,52690.0,2.2,15.92,18.81,23.72,29.65,38.33,33110.0,39110.0,49330.0,61670.0,79720.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,11080,11.7,,,,29.99,62380.0,2.0,17.86,22.48,28.97,36.39,45.5,37150.0,46760.0,60260.0,75700.0,94640.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,45710,6.4,,,,32.86,68350.0,1.4,22.04,26.63,31.73,38.48,47.17,45850.0,55390.0,65990.0,80040.0,98110.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,10730,12.9,,,,30.66,63770.0,5.1,18.53,24.97,32.63,37.75,40.8,38530.0,51940.0,67880.0,78530.0,84860.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,2650,13.9,,,,26.04,54170.0,2.7,15.19,18.27,24.81,31.35,39.23,31590.0,37990.0,51600.0,65210.0,81600.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,31290,4.5,,,,25.6,53250.0,9.2,12.11,15.24,20.9,28.2,36.31,25190.0,31710.0,43480.0,58650.0,75520.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,33370,5.8,,,,42.03,87420.0,3.2,17.92,24.05,34.78,50.64,73.89,37270.0,50020.0,72340.0,105330.0,153700.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,2120,10.8,,,,23.57,49030.0,3.4,12.14,15.79,23.2,29.99,35.67,25250.0,32830.0,48260.0,62370.0,74180.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,8410,4.8,,,,38.24,79540.0,1.8,20.06,25.81,35.87,47.62,62.76,41730.0,53690.0,74610.0,99050.0,130540.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6011,Bridge and Lock Tenders,detailed,3150,4.4,,,,23.02,47880.0,1.0,13.11,18.11,24.09,27.85,30.65,27270.0,37680.0,50110.0,57920.0,63740.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,147390,2.6,,,,12.72,26450.0,0.6,9.06,10.4,12.09,14.37,17.31,18850.0,21620.0,25140.0,29900.0,36000.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,117670,2.2,,,,12.91,26860.0,0.5,9.42,10.65,12.11,14.45,17.77,19600.0,22160.0,25200.0,30060.0,36960.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6041,Traffic Technicians,detailed,7470,3.2,,,,25.28,52590.0,1.7,14.82,17.87,22.83,31.01,39.53,30820.0,37170.0,47480.0,64510.0,82230.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,30020,4.4,,,,37.27,77530.0,1.4,16.03,25.32,36.45,48.53,60.24,33330.0,52670.0,75820.0,100940.0,125310.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,28200,8.8,,,,14.15,29420.0,2.0,9.37,11.01,12.78,16.58,19.62,19480.0,22900.0,26570.0,34490.0,40800.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,34940,4.5,,,,20.65,42940.0,3.3,10.92,13.38,17.79,28.18,35.76,22710.0,27830.0,37000.0,58620.0,74380.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7011,Conveyor Operators and Tenders,detailed,24050,3.8,,,,17.38,36150.0,0.9,12.02,13.87,16.66,19.98,23.98,24990.0,28840.0,34660.0,41570.0,49890.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,45480,3.2,,,,29.1,60530.0,1.5,15.51,20.04,27.26,35.12,44.15,32250.0,41680.0,56690.0,73060.0,91840.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7031,Dredge Operators,detailed,1550,11.6,,,,24.68,51340.0,3.3,15.47,18.31,22.62,31.53,37.47,32170.0,38090.0,47040.0,65590.0,77940.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7041,Hoist and Winch Operators,detailed,4800,7.9,,,,30.14,62690.0,4.0,14.75,18.99,28.71,38.58,48.82,30680.0,39500.0,59720.0,80240.0,101550.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,629270,1.0,,,,18.24,37930.0,0.3,12.54,14.45,17.4,21.32,25.61,26090.0,30050.0,36200.0,44350.0,53270.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,382670,1.1,,,,13.43,27940.0,0.6,9.21,10.75,12.4,15.0,18.76,19150.0,22360.0,25800.0,31210.0,39010.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2953170,0.7,,,,15.45,32130.0,0.2,10.29,11.81,14.19,17.86,22.66,21410.0,24570.0,29510.0,37150.0,47140.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7063,Machine Feeders and Offbearers,detailed,63280,3.0,,,,15.87,33010.0,0.7,10.87,12.53,14.99,18.56,22.89,22610.0,26060.0,31180.0,38600.0,47610.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,633640,1.9,,,,13.31,27680.0,0.4,9.38,10.96,12.46,14.96,18.42,19510.0,22800.0,25910.0,31120.0,38320.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2135850,0.7,,,,14.26,29660.0,0.2,9.87,11.29,13.16,16.3,20.23,20520.0,23480.0,27380.0,33910.0,42080.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,3440,6.8,,,,30.15,62710.0,1.8,18.17,24.01,31.81,36.76,39.96,37790.0,49940.0,66160.0,76460.0,83130.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,10000,6.2,,,,23.61,49120.0,2.1,13.94,16.92,21.65,28.71,37.43,29000.0,35190.0,45040.0,59720.0,77860.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7073,Wellhead Pumpers,detailed,12970,5.7,,,,26.48,55080.0,1.7,16.01,19.47,26.46,32.66,38.6,33300.0,40500.0,55040.0,67930.0,80280.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,121330,1.8,,,,19.9,41400.0,1.2,10.95,13.89,18.19,24.15,32.39,22780.0,28880.0,37840.0,50240.0,67370.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,11620,8.1,,,,22.88,47580.0,2.4,13.51,16.23,20.36,29.23,36.56,28090.0,33760.0,42360.0,60800.0,76050.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7199,"Material Moving Workers, All Other",detailed,28240,4.6,,,,17.56,36530.0,1.4,11.36,12.58,15.28,21.02,27.86,23620.0,26170.0,31770.0,43730.0,57960.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-1011,Chief Executives,detailed,199240,0.9,,,,118.48,246440.0,1.6,36.02,58.89,91.12,,,74920.0,122480.0,189520.0,,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-1021,General and Operations Managers,detailed,3376680,0.3,,,,59.07,122860.0,1.1,20.9,29.84,47.16,74.31,106.38,43470.0,62070.0,98100.0,154560.0,221270.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-1031,Legislators,detailed,42890,2.1,,,,,71100.0,1.7,,,,,,20970.0,28690.0,48090.0,94030.0,149710.0,True,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-2011,Advertising and Promotions Managers,detailed,22010,3.1,,,,70.7,147050.0,2.2,29.03,40.87,61.46,83.14,,60380.0,85020.0,127830.0,172920.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-2021,Marketing Managers,detailed,328570,1.1,,,,76.1,158280.0,0.6,36.92,49.55,67.33,95.45,,76790.0,103060.0,140040.0,198530.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-2022,Sales Managers,detailed,536390,2.8,,,,72.37,150530.0,0.4,29.34,42.26,62.79,86.72,,61040.0,87910.0,130600.0,180390.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-2032,Public Relations Managers,detailed,64280,1.4,,,,72.13,150030.0,0.8,34.48,46.29,62.23,85.18,,71710.0,96280.0,129430.0,177170.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-2033,Fundraising Managers,detailed,26240,2.7,,,,59.83,124450.0,1.3,30.44,38.62,51.63,74.57,98.67,63320.0,80330.0,107390.0,155100.0,205230.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3012,Administrative Services Managers,detailed,236570,2.1,,,,55.59,115640.0,0.4,28.4,37.73,49.68,65.0,85.99,59070.0,78490.0,103330.0,135200.0,178870.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3013,Facilities Managers,detailed,116980,0.6,,,,50.95,105970.0,0.4,28.5,36.15,47.61,61.82,78.88,59280.0,75190.0,99030.0,128590.0,164080.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3021,Computer and Information Systems Managers,detailed,533220,1.2,,,,83.49,173670.0,0.4,46.84,61.14,78.88,99.93,,97430.0,127180.0,164070.0,207850.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3031,Financial Managers,detailed,740780,1.2,,,,79.83,166050.0,0.5,38.0,50.07,67.21,97.94,,79050.0,104150.0,139790.0,203720.0,,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3051,Industrial Production Managers,detailed,211710,0.6,,,,58.13,120900.0,0.4,32.56,41.03,51.71,67.03,85.8,67720.0,85350.0,107560.0,139430.0,178470.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3061,Purchasing Managers,detailed,75070,1.4,,,,67.62,140650.0,0.4,38.46,48.94,63.15,80.28,100.96,80000.0,101790.0,131350.0,166980.0,210000.0,,,2022,US,,11,Management Occupations
